"FIPS","state_name","state","name","raw_funding","econ_impact","jobs"
"01055","Alabama","AL","Etowah County",2920515.02558735,7215063.87962495,26.9622708010682
"01057","Alabama","AL","Fayette County",630333.334673053,1564501.64581295,5.85465364331984
"01059","Alabama","AL","Franklin County",398835.759122819,1002064.03657083,3.68877530388672
"01061","Alabama","AL","Geneva County",134185.068926976,346148.143374257,1.32150524401308
"01063","Alabama","AL","Greene County",205567.706233602,510867.413857156,1.91020429862712
"01065","Alabama","AL","Hale County",556367.515780052,1374650.679372,5.13352240797552
"01067","Alabama","AL","Henry County",135179.772870155,345859.081631167,1.31395457234888
"01069","Alabama","AL","Houston County",889394.791504154,2256457.37794032,8.45598467648827
"01071","Alabama","AL","Jackson County",411241.056922966,1025455.84526112,3.82553907409576
"01073","Alabama","AL","Jefferson County",217113102.752379,535209458.478184,1999.74555064545
"01075","Alabama","AL","Lamar County",180105.593739174,451617.988226186,1.66584151617473
"01077","Alabama","AL","Lauderdale County",914736.688511494,2276461.74299186,8.49950799347931
"01079","Alabama","AL","Lawrence County",421077.085101371,1052973.9947855,3.92678195038485
"01081","Alabama","AL","Lee County",7637606.51760457,18922552.9387002,70.372293253238
"01083","Alabama","AL","Limestone County",1926153.57328691,4801335.06095684,17.9717634100015
"01085","Alabama","AL","Lowndes County",77301.2692524989,190634.795226791,0.711924614402293
"01087","Alabama","AL","Macon County",3033353.46376175,7481208.95636312,27.9604435470107
"01089","Alabama","AL","Madison County",10639318.698448,26448029.7019249,98.9193543507523
"01091","Alabama","AL","Marengo County",432977.415491418,1070015.62210995,3.99148801933179
"01093","Alabama","AL","Marion County",556635.484856557,1388685.17561477,5.17132343008884
"01095","Alabama","AL","Marshall County",1926508.32150334,4789932.07403739,17.9072639399592
"01097","Alabama","AL","Mobile County",8608676.47602527,21362270.0934754,79.4761911370303
"01099","Alabama","AL","Monroe County",138711.190207779,345491.808019962,1.27858232531908
"01101","Alabama","AL","Montgomery County",4960779.76248286,12345811.3063768,46.233277385268
"01103","Alabama","AL","Morgan County",2224473.53947381,5537060.1937679,20.7089231124769
"01105","Alabama","AL","Perry County",297622.251826556,740327.353904743,2.75651525034643
"01107","Alabama","AL","Pickens County",621687.706117442,1549303.77965378,5.74345948943707
"01109","Alabama","AL","Pike County",440236.963325817,1108998.24494906,4.18290321911911
"01111","Alabama","AL","Randolph County",330378.372423402,815570.745432475,3.04979874349593
"01113","Alabama","AL","Russell County",750758.755802545,1865151.52374628,6.99335474855326
"01115","Alabama","AL","St. Clair County",14276564.2986236,35183384.7001106,131.45850928664
"01117","Alabama","AL","Shelby County",45355912.2858894,111733524.34935,417.47047022275
"01119","Alabama","AL","Sumter County",212394.401968813,530411.472227462,1.96318342110287
"01121","Alabama","AL","Talladega County",4292889.04352236,10593886.5723149,39.5778672361983
"01123","Alabama","AL","Tallapoosa County",1607465.54970848,3982711.29437455,14.8877089977444
"01125","Alabama","AL","Tuscaloosa County",15105410.2675103,37281207.1686862,139.262352322512
"01127","Alabama","AL","Walker County",6730343.3428613,16620015.6121581,62.1446910054944
"01129","Alabama","AL","Washington County",220161.805108251,554134.022712009,2.04027027137904
"01131","Alabama","AL","Wilcox County",65840.2672149384,168451.131637271,0.614494874829478
"01133","Alabama","AL","Winston County",795317.956029073,1987066.44576814,7.44241840652779
"02013","Alaska","AK","Aleutians East Borough",2522.44468864396,6280.38478114378,0.0196771968760311
"02016","Alaska","AK","Aleutians West Census Area",2975.72870476925,9576.54942727034,0.0232735622922601
"02020","Alaska","AK","Anchorage Municipality",5857416.10848636,22051867.2402223,46.2744222985167
"02050","Alaska","AK","Bethel Census Area",214306.63070945,851438.889192434,1.67187287354597
"02060","Alaska","AK","Bristol Bay Borough",512.494284593633,2037.40059151334,0.00399745541983034
"02063","Alaska","AK","Chugach Census Area",55859.8396392333,221754.217115848,0.435936969058405
"02066","Alaska","AK","Copper River Census Area",4560.67378464974,18101.083792669,0.035641898894384
"02068","Alaska","AK","Denali Borough",18561.8648616729,73791.9535605156,0.144782545921049
"02070","Alaska","AK","Dillingham Census Area",6995.73249585565,27606.7063105118,0.0546442089036037
"02090","Alaska","AK","Fairbanks North Star Borough",8542962.93078803,33921737.0316306,66.7123065693609
"02100","Alaska","AK","Haines Borough",676.632358997586,2689.92496092292,0.00527773240018117
"02105","Alaska","AK","Hoonah-Angoon Census Area",1571.24184154215,6246.40928416758,0.0122556863640288
"02110","Alaska","AK","Juneau City and Borough",122504.660730927,472034.285798373,0.974578642213643
"02122","Alaska","AK","Kenai Peninsula Borough",300970.683788792,1150231.16730723,2.37999432021145
"02130","Alaska","AK","Ketchikan Gateway Borough",3503.63495062173,12043.2037754164,0.0274142264964182
"02150","Alaska","AK","Kodiak Island Borough",10377.5699594767,40679.3352411292,0.081266644415938
"02158","Alaska","AK","Kusilvak Census Area",21614.3650228632,85734.9132447066,0.16860963331159
"02164","Alaska","AK","Lake and Peninsula Borough",5794.6498044561,23021.0482382434,0.0452236711759325
"02170","Alaska","AK","Matanuska-Susitna Borough",846738.011010592,3324276.75442692,6.63329276204094
"02180","Alaska","AK","Nome Census Area",1266.5719731495,3061.4916949655,0.00987926139056611
"02185","Alaska","AK","North Slope Borough",14841.8171043189,52911.492982542,0.115976043576306
"02188","Alaska","AK","Northwest Arctic Borough",2378.0660531961,9039.3572831521,0.0185489152149296
"02195","Alaska","AK","Petersburg Borough",2286.46260245526,7215.64963299456,0.0178758997891163
"02198","Alaska","AK","Prince of Wales-Hyder Census Area",2718.94246738436,9581.06682094919,0.0213515907526408
"02220","Alaska","AK","Sitka City and Borough",91221.2644481009,357067.265601774,0.711537079484055
"02230","Alaska","AK","Skagway Municipality",429.390890977243,1707.02636413039,0.0033492489496225
"02240","Alaska","AK","Southeast Fairbanks Census Area",79636.6919911455,316577.646829069,0.621200519217993
"02275","Alaska","AK","Wrangell City and Borough",2042.9424899612,8053.46996808721,0.0159349514216973
"02282","Alaska","AK","Yakutat City and Borough",1578.5589838522,6275.4982916333,0.0123127600740472
"02290","Alaska","AK","Yukon-Koyukuk Census Area",86248.4821416494,342861.893476225,0.672755746838122
"04001","Arizona","AZ","Apache County",901829.623292963,2635224.97733355,9.17342368799686
"04003","Arizona","AZ","Cochise County",2336093.46964234,6853430.70287101,23.7875040088718
"04005","Arizona","AZ","Coconino County",10258863.5534257,30115650.9598419,104.574959708488
"04007","Arizona","AZ","Gila County",655627.168460503,1928562.19915419,6.7004619564644
"04009","Arizona","AZ","Graham County",727976.169209094,2139021.65095853,7.42991406149189
"04011","Arizona","AZ","Greenlee County",105113.649229312,308119.325828585,1.06911584550795
"04012","Arizona","AZ","La Paz County",68094.3883830386,215021.61868158,0.683470663055972
"04013","Arizona","AZ","Maricopa County",127107252.986404,372484614.915866,1292.75774920595
"04015","Arizona","AZ","Mohave County",989598.571378251,2968496.42728332,9.99996482715823
"04017","Arizona","AZ","Navajo County",1181413.78171537,3454316.78228925,12.0180998281026
"04019","Arizona","AZ","Pima County",163381474.842663,479618209.992734,1665.3307836576
"04021","Arizona","AZ","Pinal County",8031949.64829799,23562241.8725534,81.7894316651248
"04023","Arizona","AZ","Santa Cruz County",1316419.14892982,3859774.20142214,13.3943998908902
"04025","Arizona","AZ","Yavapai County",2012425.65640078,5891337.05775213,20.4440677175667
"04027","Arizona","AZ","Yuma County",2118418.69177255,6200363.75365843,21.5693395403254
"05001","Arkansas","AR","Arkansas County",124301.920380108,349377.11908697,1.10404986055071
"05003","Arkansas","AR","Ashley County",63426.6841837119,181323.659567291,0.577036493788579
"05005","Arkansas","AR","Baxter County",218207.276757154,615837.121056091,1.975624764552
"05007","Arkansas","AR","Benton County",1669697.25639333,4681704.56048542,14.9937218057722
"05009","Arkansas","AR","Boone County",197886.758676516,558188.87644266,1.79278450354159
"05011","Arkansas","AR","Bradley County",64541.8688064518,183517.191927529,0.580983620450349
"05013","Arkansas","AR","Calhoun County",28181.161921312,79044.8263648458,0.248040781764097
"05015","Arkansas","AR","Carroll County",104703.333623411,301194.145989794,0.988095614518355
"05017","Arkansas","AR","Chicot County",52806.5302356171,150324.064503242,0.477628813525784
"05019","Arkansas","AR","Clark County",272178.939878303,764772.016367783,2.42264797956388
"05021","Arkansas","AR","Clay County",106804.307724137,295700.874959199,1.01457780908695
"05023","Arkansas","AR","Cleburne County",124078.992314132,353079.75370164,1.1515678553973
"05025","Arkansas","AR","Cleveland County",61558.5313492183,176111.99060848,0.562832178178246
"05027","Arkansas","AR","Columbia County",105380.594127283,295323.819465976,0.947757881956155
"05029","Arkansas","AR","Conway County",280714.082108167,782975.082189128,2.47812028633327
"05031","Arkansas","AR","Craighead County",1100674.1421492,3097546.85868932,9.90035656635841
"05033","Arkansas","AR","Crawford County",225249.413319716,638084.672983674,2.03313627564781
"05035","Arkansas","AR","Crittenden County",4062469.06249859,10955591.7263565,40.5318418001446
"05037","Arkansas","AR","Cross County",148296.955159665,405122.490155871,1.43043532462179
"05039","Arkansas","AR","Dallas County",52952.7757817158,148523.116474792,0.468555659424797
"05041","Arkansas","AR","Desha County",79147.9075494496,221243.148225858,0.720335025506195
"05043","Arkansas","AR","Drew County",104403.981406233,291902.688752194,0.971974334132768
"05045","Arkansas","AR","Faulkner County",5151956.10852098,14462620.237713,45.4667949494918
"05047","Arkansas","AR","Franklin County",33975.4979770299,96108.9335701979,0.303932383548005
"05049","Arkansas","AR","Fulton County",75913.6986551573,211689.590866974,0.683058899888878
"05051","Arkansas","AR","Garland County",1670620.17373705,4693520.33901417,14.7651853563364
"05053","Arkansas","AR","Grant County",740860.320291172,2084112.721613,6.54719524714594
"05055","Arkansas","AR","Greene County",323811.442152492,895106.503835579,2.99919952444619
"05057","Arkansas","AR","Hempstead County",129054.791649567,364592.110432644,1.18219357811844
"05059","Arkansas","AR","Hot Spring County",564953.679367403,1582453.2173335,4.99443371792925
"05061","Arkansas","AR","Howard County",22806.7508686069,66241.4047317417,0.213193127263579
"05063","Arkansas","AR","Independence County",190576.954497522,537122.78008981,1.75938305800181
"05065","Arkansas","AR","Izard County",60898.519646006,173086.39724516,0.550837707586297
"05067","Arkansas","AR","Jackson County",153122.224194277,430212.583559901,1.35070094770557
"05069","Arkansas","AR","Jefferson County",2043980.2232221,5738743.16159478,18.1471362891167
"05071","Arkansas","AR","Johnson County",202461.033427702,568582.992757138,1.78328193038186
"05073","Arkansas","AR","Lafayette County",86407.4658620422,242771.686377302,0.809211687355613
"05075","Arkansas","AR","Lawrence County",118716.264118429,326014.766149551,1.09323432764651
"05077","Arkansas","AR","Lee County",111124.596793431,302673.460078997,1.07441243415948
"05079","Arkansas","AR","Lincoln County",91632.5203050381,260389.126582054,0.831159295601323
"05081","Arkansas","AR","Little River County",62593.8518139166,174346.063096764,0.566303068016333
"05083","Arkansas","AR","Logan County",56939.8039904875,159718.830914384,0.503491979944986
"05085","Arkansas","AR","Lonoke County",4151894.31908292,11645533.6581793,36.7086478216266
"05087","Arkansas","AR","Madison County",55814.957311289,156425.805854046,0.494900669101883
"05089","Arkansas","AR","Marion County",95119.188386797,262623.355523434,0.860934630354631
"05091","Arkansas","AR","Miller County",191057.237565076,540424.045695031,1.71228653612138
"05093","Arkansas","AR","Mississippi County",314022.585753327,863580.831189109,3.06938545109388
"05095","Arkansas","AR","Monroe County",84973.1279827108,238804.249243688,0.747978871358801
"05097","Arkansas","AR","Montgomery County",92694.7773930952,263980.80717597,0.841647475708464
"05099","Arkansas","AR","Nevada County",29141.2465147248,82533.9912841253,0.2613800839252
"05101","Arkansas","AR","Newton County",39707.4982224049,110002.152176241,0.353330004641659
"05103","Arkansas","AR","Ouachita County",155767.683373894,435839.251580317,1.38623253558267
"05105","Arkansas","AR","Perry County",113573.581473248,318314.602849997,0.999476633058407
"05107","Arkansas","AR","Phillips County",105774.742815991,292812.447067688,0.989979323571781
"05109","Arkansas","AR","Pike County",52509.1675887663,145776.788028317,0.482177725558964
"05111","Arkansas","AR","Poinsett County",295947.586342422,810739.591839418,2.86913160446088
"05113","Arkansas","AR","Polk County",54783.8523387713,159575.739144159,0.520545001449205
"05115","Arkansas","AR","Pope County",538736.73713606,1514492.48006322,4.75784375179949
"05117","Arkansas","AR","Prairie County",125329.66772112,351779.045336791,1.1028989418918
"05119","Arkansas","AR","Pulaski County",53167014.6539812,149220884.812173,468.500325758586
"05121","Arkansas","AR","Randolph County",143898.841743327,398061.538956519,1.32857418951309
"05123","Arkansas","AR","St. Francis County",318675.681839872,871711.625931878,3.10452028517438
"05125","Arkansas","AR","Saline County",10208323.6886223,28645317.1553477,90.1395702569826
"05127","Arkansas","AR","Scott County",25480.3079978546,71669.9449096396,0.225196457516682
"05129","Arkansas","AR","Searcy County",45747.9749224426,128040.393713126,0.402738336427204
"05131","Arkansas","AR","Sebastian County",565755.424709908,1602704.47660236,5.08667460348477
"05133","Arkansas","AR","Sevier County",25415.7987399961,76830.6874871662,0.260326324257465
"05135","Arkansas","AR","Sharp County",85043.1319086193,237339.236338991,0.773587573658034
"05137","Arkansas","AR","Stone County",37134.8905240917,104124.44887969,0.327287644722308
"05139","Arkansas","AR","Union County",229656.531167281,649837.923692851,2.04895007084309
"05141","Arkansas","AR","Van Buren County",84267.9589257189,235684.0684354,0.781183661125176
"05143","Arkansas","AR","Washington County",8455189.06707472,23720346.2150777,74.587539441538
"05145","Arkansas","AR","White County",1401836.39583067,3935175.02614341,12.3956263501106
"05147","Arkansas","AR","Woodruff County",52322.6117363157,145321.868260959,0.477061154113196
"05149","Arkansas","AR","Yell County",191918.580416158,540404.530315998,1.7116928508254
"06001","California","CA","Alameda County",400425312.437884,1074302341.57696,3523.60709710347
"06003","California","CA","Alpine County",52664.0635350557,166876.50054219,0.462465306001099
"06005","California","CA","Amador County",3509385.47168855,9480076.60688468,30.8798522402151
"06007","California","CA","Butte County",2807534.87477591,7591060.80664462,24.741937203574
"06009","California","CA","Calaveras County",1845759.19058028,5004195.14408163,16.2452085662453
"06011","California","CA","Colusa County",925021.820998765,2484361.93560988,8.15191670084551
"06013","California","CA","Contra Costa County",203486548.140084,546252264.979707,1791.39083504469
"06015","California","CA","Del Norte County",152136.117395357,420335.475899796,1.33662398365652
"06017","California","CA","El Dorado County",7105804.20899476,19116670.2565182,62.5994157384745
"06019","California","CA","Fresno County",17023145.0908625,45751589.1443699,150.013439618786
"06021","California","CA","Glenn County",152080.437077566,420452.106313947,1.33631978963265
"06023","California","CA","Humboldt County",535421.559798747,1461368.4799402,4.70973889630045
"06025","California","CA","Imperial County",2235892.20565046,6017294.42180058,19.7751906366613
"06027","California","CA","Inyo County",638909.049270227,1713304.66028816,5.62130992013646
"06029","California","CA","Kern County",7773011.70399666,20870480.0674065,68.3587396458377
"06031","California","CA","Kings County",1566930.84683858,4197283.85840224,13.8070287249946
"06033","California","CA","Lake County",589070.60230157,1586014.99318902,5.20925034288877
"06035","California","CA","Lassen County",93410.9495704169,247442.525770759,0.789075385305791
"06037","California","CA","Los Angeles County",1261532381.25709,3384885012.62633,11103.2059664116
"06039","California","CA","Madera County",1978253.96944411,5306534.95964441,17.4028792176113
"06041","California","CA","Marin County",62881953.8195852,168763402.533007,553.37661569426
"06043","California","CA","Mariposa County",923640.406845362,2481550.38245639,8.12771912229313
"06045","California","CA","Mendocino County",1218695.24203739,3285106.32735815,10.7401948470587
"06047","California","CA","Merced County",8473120.23184107,22756120.4944805,74.687398395255
"06049","California","CA","Modoc County",25363.3206995771,68120.335459994,0.222684419448599
"06051","California","CA","Mono County",326805.270705344,890646.391727121,2.87874013652877
"06053","California","CA","Monterey County",22280891.842706,59765875.2061014,196.062051016896
"06055","California","CA","Napa County",8692459.71095777,23328847.1336445,76.4904165649304
"06057","California","CA","Nevada County",1779417.46420025,5087362.77927509,15.6810251048349
"06059","California","CA","Orange County",231096571.072748,620200122.121976,2034.48922466691
"06061","California","CA","Placer County",19957585.451539,53809455.3193414,175.687145993171
"06063","California","CA","Plumas County",315687.506352976,980027.288084999,2.77295332377441
"06065","California","CA","Riverside County",88078464.3082156,236137313.403017,775.300059080816
"06067","California","CA","Sacramento County",101155422.006539,271639694.956182,889.976326940953
"06069","California","CA","San Benito County",1942828.49072087,5211166.59171392,17.1239140679756
"06071","California","CA","San Bernardino County",85251875.277688,228799962.443115,750.488444937337
"06073","California","CA","San Diego County",1044725695.04877,2803509006.07782,9195.16292457284
"06075","California","CA","San Francisco County",457977384.916952,1228790626.87233,4029.34725746824
"06077","California","CA","San Joaquin County",35388090.3242796,95002508.0766357,311.390275298854
"06079","California","CA","San Luis Obispo County",5308352.0760815,14239144.1109565,46.7123660620415
"06081","California","CA","San Mateo County",371359736.253437,996506751.293926,3268.2261218098
"06083","California","CA","Santa Barbara County",23103710.6903869,61981061.0224314,203.106054846834
"06085","California","CA","Santa Clara County",356461225.909659,956296458.159716,3136.70201691755
"06087","California","CA","Santa Cruz County",58324987.2535232,156469515.884715,513.200993167032
"06089","California","CA","Shasta County",1085097.95359798,2902675.76423251,9.54510191153757
"06091","California","CA","Sierra County",17013.0471042509,48666.1948905723,0.161027551023047
"06093","California","CA","Siskiyou County",383866.465005862,1038234.45118156,3.37512572339599
"06095","California","CA","Solano County",69836418.6727488,187392871.153271,614.462461138083
"06097","California","CA","Sonoma County",34580618.4682986,92831313.0057083,304.237709008223
"06099","California","CA","Stanislaus County",14551168.7176101,39121747.4906405,128.046863258787
"06101","California","CA","Sutter County",3599344.54749539,9671041.01052113,31.6999301193801
"06103","California","CA","Tehama County",1655775.02460492,4443131.14719466,14.5726887416195
"06105","California","CA","Trinity County",33209.6178262112,89104.4365434306,0.292300602798696
"06107","California","CA","Tulare County",3769192.11893024,10096170.1985918,33.1532098509325
"06109","California","CA","Tuolumne County",4901552.42090607,13179117.6265406,43.1326179044504
"06111","California","CA","Ventura County",39016305.4048587,104754266.249176,343.706902080007
"06113","California","CA","Yolo County",100492209.002155,269669971.41098,884.418821099397
"06115","California","CA","Yuba County",3959408.91149291,10630155.4796019,34.8751766898776
"08001","Colorado","CO","Adams County",39212743.6034212,109825909.510771,376.424199408368
"08003","Colorado","CO","Alamosa County",62316.0272284063,170678.714813666,0.586699083216038
"08005","Colorado","CO","Arapahoe County",99183517.9463454,277607030.690621,951.645066345892
"08007","Colorado","CO","Archuleta County",78011.3351323949,221674.374561269,0.76330528083947
"08009","Colorado","CO","Baca County",47218.7732138591,132634.426725192,0.455002369434315
"08011","Colorado","CO","Bent County",18046.3855955363,52392.0545596461,0.181406708013058
"08013","Colorado","CO","Boulder County",21827407.2831059,61080706.4368852,209.372203185361
"08014","Colorado","CO","Broomfield County",4862251.32179259,13606975.5992115,46.63867443025
"08015","Colorado","CO","Chaffee County",362426.5827881,1012934.32299173,3.46722846377961
"08017","Colorado","CO","Cheyenne County",3727.02165015459,10436.7995707511,0.0357652769785412
"08019","Colorado","CO","Clear Creek County",428591.470917522,1198976.60443198,4.13389226853955
"08021","Colorado","CO","Conejos County",52166.1204447611,146019.708235977,0.502874604376731
"08023","Colorado","CO","Costilla County",41891.4297831508,117310.245554145,0.402074384410975
"08025","Colorado","CO","Crowley County",19761.6675554824,55317.3379168769,0.186780896027905
"08027","Colorado","CO","Custer County",39879.9965991499,111679.156665644,0.382909556946244
"08029","Colorado","CO","Delta County",99530.464421997,272930.39004352,0.951561216565587
"08031","Colorado","CO","Denver County",123371013.990244,345488527.224244,1184.28864060632
"08033","Colorado","CO","Dolores County",17111.2250911602,47784.6870300671,0.163333507478885
"08035","Colorado","CO","Douglas County",27005961.1166131,75678434.3361498,259.311773453986
"08037","Colorado","CO","Eagle County",1264303.5324879,3538263.55149959,12.0956888852866
"08039","Colorado","CO","Elbert County",1402190.45265218,3928768.39991198,13.4644990689133
"08041","Colorado","CO","El Paso County",21009451.5682662,58805662.9987123,201.764879607734
"08043","Colorado","CO","Fremont County",835413.809218148,2340487.15534952,8.02177072274073
"08045","Colorado","CO","Garfield County",439454.232079553,1290818.48035681,4.02773543917901
"08047","Colorado","CO","Gilpin County",127205.540161451,356312.590492594,1.22037121083928
"08049","Colorado","CO","Grand County",274788.149944416,769577.421456731,2.63721482366083
"08051","Colorado","CO","Gunnison County",93548.1039519649,261947.762799447,0.898090055491087
"08053","Colorado","CO","Hinsdale County",1896.13973447989,5310.8272701196,0.0182029414510069
"08055","Colorado","CO","Huerfano County",13042.9842160249,33406.500754296,0.114117475518604
"08057","Colorado","CO","Jackson County",16987.6813533594,47905.4842338428,0.162551477866468
"08059","Colorado","CO","Jefferson County",42910112.5295209,120060082.310996,411.902022305013
"08061","Colorado","CO","Kiowa County",20130.493620519,56382.8357248649,0.193253068450033
"08063","Colorado","CO","Kit Carson County",25994.9477511225,72802.9198313102,0.249531092749828
"08065","Colorado","CO","Lake County",86678.6130189478,242763.065140805,0.831886568989008
"08067","Colorado","CO","La Plata County",592535.470234485,1669327.81867048,5.69264423109501
"08069","Colorado","CO","Larimer County",57966135.2219926,162497277.170032,555.380724891485
"08071","Colorado","CO","Las Animas County",95936.6767427257,267138.399596508,0.939758935519509
"08073","Colorado","CO","Lincoln County",71264.0459903986,198919.214838261,0.705463455661973
"08075","Colorado","CO","Logan County",537012.490092156,1506790.31974407,5.16667706223443
"08077","Colorado","CO","Mesa County",544358.334731239,1543396.5291965,5.23488958692483
"08079","Colorado","CO","Mineral County",21162.1663986552,59272.3249036364,0.20315679742709
"08081","Colorado","CO","Moffat County",125228.201678959,405393.019374923,1.10177461957225
"08083","Colorado","CO","Montezuma County",46555.2295291098,130652.841483134,0.452716890166216
"08085","Colorado","CO","Montrose County",132278.909761066,366927.164020238,1.28135767857591
"08087","Colorado","CO","Morgan County",442754.466291021,1243439.64364636,4.26093381254407
"08089","Colorado","CO","Otero County",29233.3730402972,81848.0834401585,0.288992808423253
"08091","Colorado","CO","Ouray County",13724.8840608709,38442.9178409988,0.13176372087677
"08093","Colorado","CO","Park County",149065.93035507,419438.903371364,1.44031030872503
"08095","Colorado","CO","Phillips County",34643.7930497573,97037.195800567,0.332667146484703
"08097","Colorado","CO","Pitkin County",314176.288908901,882679.514848568,3.06012663589462
"08099","Colorado","CO","Prowers County",119546.503178434,336708.590879307,1.15616539550367
"08101","Colorado","CO","Pueblo County",1364165.32168622,3808493.92582068,13.0984449000773
"08103","Colorado","CO","Rio Blanco County",35298.069217518,112178.587980492,0.334947072531433
"08105","Colorado","CO","Rio Grande County",68886.0070654225,194160.12961898,0.666798930798368
"08107","Colorado","CO","Routt County",529379.759158141,1545824.88136982,4.92920619938471
"08109","Colorado","CO","Saguache County",25046.8946464696,70130.6148045727,0.240213781277539
"08111","Colorado","CO","San Juan County",14371.8166908063,40253.4869212213,0.137969440231741
"08113","Colorado","CO","San Miguel County",35921.5431534978,104928.437063997,0.365237087731924
"08115","Colorado","CO","Sedgwick County",8597.15844517016,24455.7847344204,0.0819560280878652
"08117","Colorado","CO","Summit County",624755.100991368,1751707.00721185,6.0066277239478
"08119","Colorado","CO","Teller County",412499.701004525,1160008.40833214,4.01328890705354
"08121","Colorado","CO","Washington County",99373.7937266092,276736.331975374,0.950657175112311
"08123","Colorado","CO","Weld County",18720926.9485173,52425996.4234212,179.731540535233
"08125","Colorado","CO","Yuma County",11632.0958452959,32939.8378957359,0.11300854726557
"09110","Connecticut","CT","Capitol Planning Region",124493222.951677,283429029.874459,948.31287261212
"09120","Connecticut","CT","Greater Bridgeport Planning Region",51266833.2072167,117334635.062453,388.366914944098
"09130","Connecticut","CT","Lower Connecticut River Valley Planning Region",31609827.6636343,71925734.6082361,240.498733360199
"09140","Connecticut","CT","Naugatuck Valley Planning Region",76270346.2067329,174056922.89255,579.106882151615
"09150","Connecticut","CT","Northeastern Connecticut Planning Region",10736074.5010093,24238478.3219379,81.8926738934337
"09160","Connecticut","CT","Northwest Hills Planning Region",12841929.7159166,29281476.6143832,97.6078708431737
"09170","Connecticut","CT","South Central Connecticut Planning Region",369431914.792755,840636703.118746,2807.77272793915
"09180","Connecticut","CT","Southeastern Connecticut Planning Region",23387603.4983645,53005052.9950951,178.458761826451
"09190","Connecticut","CT","Western Connecticut Planning Region",49232234.219307,113571985.459093,369.501042042073
"10001","Delaware","DE","Kent County",10254070.2604822,24155579.3062842,60.7887743859923
"10003","Delaware","DE","New Castle County",62419963.1264679,147711587.218431,399.070391696587
"10005","Delaware","DE","Sussex County",4435873.72139604,10338925.5888313,29.1248004286916
"11001","District of Columbia","DC","District of Columbia",95187225.9652888,196971131.615667,358.822398361167
"12001","Florida","FL","Alachua County",173209100.72281,556281682.660795,1939.48123826215
"12003","Florida","FL","Baker County",604706.065327032,1932092.27345017,6.69551932155206
"12005","Florida","FL","Bay County",869812.13431302,2651324.12591297,9.30282075050084
"12007","Florida","FL","Bradford County",5590972.24708753,17956158.5831256,62.607735831277
"12009","Florida","FL","Brevard County",4282591.21679845,13534955.5380284,47.65622202226
"12011","Florida","FL","Broward County",42129929.9087853,134699916.159789,469.973824454686
"12013","Florida","FL","Calhoun County",268041.247747848,838470.114299697,2.97980819019181
"12015","Florida","FL","Charlotte County",820051.936841922,2499925.09279422,8.71837732857628
"12017","Florida","FL","Citrus County",1119363.55666644,3575997.18945723,12.4682912014802
"12019","Florida","FL","Clay County",8381005.49778232,26740296.5515644,93.6954047387769
"12021","Florida","FL","Collier County",1912101.24908914,5569678.52491532,19.0028646393002
"12023","Florida","FL","Columbia County",7495599.61162253,24067111.8249121,83.9260006783172
"12027","Florida","FL","DeSoto County",128730.388567047,403592.35791503,1.43703928935144
"12029","Florida","FL","Dixie County",1704467.52920555,5464338.93613912,19.0636340623244
"12031","Florida","FL","Duval County",43741990.2509738,139689176.755483,488.140000313728
"12033","Florida","FL","Escambia County",1566639.41813433,4687196.43837393,16.5798846706064
"12035","Florida","FL","Flagler County",2675975.2588329,8567450.38194381,29.9003027683288
"12037","Florida","FL","Franklin County",184845.109273423,593702.93928594,2.07013173557358
"12039","Florida","FL","Gadsden County",2875873.34981126,9218974.35751361,32.236170487183
"12041","Florida","FL","Gilchrist County",3882852.61557754,12464497.1141862,43.4936746510944
"12043","Florida","FL","Glades County",75862.0709357335,237936.325461045,0.8603554200873
"12045","Florida","FL","Gulf County",204630.174479955,643049.725914274,2.24528838354191
"12047","Florida","FL","Hamilton County",231290.588245511,742844.0921999,2.59019182816142
"12049","Florida","FL","Hardee County",126082.220249417,400360.103401655,1.39412525676115
"12051","Florida","FL","Hendry County",123337.204596243,389964.684833111,1.391011028565
"12053","Florida","FL","Hernando County",2057121.48311142,6577158.48826761,22.891131179421
"12055","Florida","FL","Highlands County",413376.116579301,1281830.09480531,4.60259052241802
"12057","Florida","FL","Hillsborough County",113550719.409633,364258611.741037,1271.00864964109
"12059","Florida","FL","Holmes County",109909.392717657,328261.979372529,1.18461570865069
"12061","Florida","FL","Indian River County",1074831.90103871,3433628.46229403,12.0064933266709
"12063","Florida","FL","Jackson County",295965.323214039,917341.053651304,3.21390399092159
"12065","Florida","FL","Jefferson County",606174.330520233,1927286.63792165,6.74846390364416
"12067","Florida","FL","Lafayette County",272284.49164697,874588.712249208,3.04950580035275
"12069","Florida","FL","Lake County",1992721.11835254,6303611.29139069,22.0341667907506
"12071","Florida","FL","Lee County",3901118.1529823,12096999.1945079,42.4308152054614
"12073","Florida","FL","Leon County",43050305.9783317,138073909.692935,482.151942212143
"12075","Florida","FL","Levy County",8157796.41966051,26195939.9637808,91.3739665575727
"12077","Florida","FL","Liberty County",120092.850675374,385486.098374603,1.34430340641442
"12079","Florida","FL","Madison County",315132.986395577,974597.249010064,3.42175329931443
"12081","Florida","FL","Manatee County",4471780.36368586,14163934.2814394,49.6819137315969
"12083","Florida","FL","Marion County",12764236.920412,40982609.1491383,142.800547426947
"12085","Florida","FL","Martin County",3254623.16731138,10402386.0242202,36.396967217807
